"INDIR","FOLDER","IN FILE","CHANNEL","OFFSET","DURATION","Fmin","Fmean","Fmax","DATE","TIME","HOUR","DATE-12","TIME-12","HOUR-12","TOP1MATCH*","TOP1DIST","TOP2MATCH","TOP2DIST","TOP3MATCH","TOP3DIST","VOCALIZATIONS","MANUAL ID","ORGID","USERID","REVIEW ORGID","REVIEW USERID","INPATHMD5"
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc405072.wav","0","22.147812","0.855313","3125","4616.25","6812.5","","","","","","","cluster.088","0.267991","cluster.089","0.636505","cluster.081","0.745639","1","","","","","","je9W6MIg46N2adrl1fcQkg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc405072.wav","0","32.491249","1.715937","2562.5","4445.313","7250","","","","","","","cluster.088","0.281121","cluster.089","0.580035","cluster.106","0.896333","1","","","","","","je9W6MIg46N2adrl1fcQkg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc405989.wav","0","12.959638","0.959184","2670.117","4399.805","6718.359","","","","","","","cluster.088","0.307116","cluster.089","0.523336","cluster.081","0.881327","1","","","","","","ClT0Bq+8Wbq9fsGo2ngXNA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc405072.wav","0","0.780937","1.524688","2687.5","4533.654","6312.5","","","","","","","cluster.088","0.364071","cluster.081","0.619305","cluster.106","0.72085","1","","","","","","je9W6MIg46N2adrl1fcQkg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc403031.wav","0","57.433788","2.696372","2497.852","4643.789","9560.742","","","","","","","cluster.088","0.462831","cluster.089","0.552397","cluster.082","0.889872","1","","","","","","HkYHij4ECZCYqqpaTmGcXA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc405072.wav","0","13.084687","1.36","3000","4597.794","6125","","","","","","","cluster.088","0.499289","cluster.081","0.576359","cluster.079","0.684349","1","","","","","","je9W6MIg46N2adrl1fcQkg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc405072.wav","0","7.315312","1.354687","2812.5","4569.94","6125","","","","","","","cluster.088","0.515599","cluster.081","0.700959","cluster.106","0.810443","1","","","","","","je9W6MIg46N2adrl1fcQkg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc403031.wav","0","64.297279","1.087075","2756.25","4132.108","6201.563","","","","","","","cluster.088","0.551625","cluster.089","0.63038","cluster.106","0.936893","1","","","","","","HkYHij4ECZCYqqpaTmGcXA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc519698.wav","0","60.625736","1.433447","3186.914","4730.005","9905.273","","","","","","","cluster.088","0.561146","cluster.081","0.709441","cluster.117","0.776677","1","","","","","","BeYhtsC4h/ugVF6a7i5S8w=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc403031.wav","0","71.933449","1.19898","2670.117","4335.352","9991.406","","","","","","","cluster.088","0.670667","cluster.089","0.782792","cluster.133","0.809224","1","","","","","","HkYHij4ECZCYqqpaTmGcXA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc541927.wav","0","0.309333","1.530667","3375","4974.107","8250","","","","","","","cluster.088","0.678551","cluster.089","0.714198","cluster.117","0.724632","1","","","","","","wGdqI5mqDdRFp8m9k+7g7A=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc535994.wav","1","66.151703","3.607596","2411.719","4683.648","8182.617","","","","","","","cluster.088","0.711089","cluster.081","0.736273","cluster.082","0.755374","1","","","","","","S408e3ZhtU91CaBp1hL+Ag=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc544113.wav","0","0.554195","1.561338","1894.922","3853.31","8354.883","","","","","","","cluster.088","0.718616","cluster.089","0.771933","cluster.082","0.795689","1","","","","","","VsDfPMa9ao26wi+ve0RthA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc403031.wav","1","71.928116","1.204308","2325.586","4616.462","9991.406","","","","","","","cluster.088","0.723893","cluster.082","0.853903","cluster.121","0.855637","1","","","","","","HkYHij4ECZCYqqpaTmGcXA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc405072.wav","0","20.724062","0.100938","2437.5","4525.735","9000","","","","","","","cluster.088","0.749273","cluster.083","0.775325","cluster.106","0.801659","1","","","","","","je9W6MIg46N2adrl1fcQkg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc403031.wav","1","63.705784","1.881066","2583.984","4194.797","6373.828","","","","","","","cluster.088","0.800151","cluster.131","0.820787","cluster.106","0.821076","1","","","","","","HkYHij4ECZCYqqpaTmGcXA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc478196.wav","0","38.410667","1.253333","3000","4973.958","7781.25","","","","","","","cluster.088","0.810991","cluster.089","0.827222","cluster.082","0.866906","1","","","","","","501ybyIwmE/yjjZD8g/GRw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc403031.wav","0","48.230953","1.337528","2583.984","5241.341","9991.406","","","","","","","cluster.088","0.894488","cluster.089","0.909852","cluster.082","0.983952","1","","","","","","HkYHij4ECZCYqqpaTmGcXA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc403031.wav","1","4.380272","0.229138","2670.117","4439.755","5598.633","","","","","","","cluster.088","0.914195","cluster.083","0.929321","cluster.081","0.931359","1","","","","","","HkYHij4ECZCYqqpaTmGcXA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc447478.wav","1","6.735601","0.389002","3273.047","4573.652","8613.281","","","","","","","cluster.088","0.919345","cluster.083","0.93284","cluster.106","0.944871","1","","","","","","GPasVhNQ9sEVwIXwi/srOQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc363842.wav","0","12.250907","1.598639","1464.258","4228.843","9991.406","","","","","","","cluster.089","0.18233","cluster.088","0.635432","cluster.082","0.813403","1","","","","","","liXOUpQSBIj2bxvI8gZAgQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc363842.wav","1","12.250907","1.598639","1378.125","4228.843","9991.406","","","","","","","cluster.089","0.18233","cluster.088","0.635432","cluster.082","0.813404","1","","","","","","liXOUpQSBIj2bxvI8gZAgQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc363842.wav","0","18.101927","1.28424","1464.258","4212.248","9991.406","","","","","","","cluster.089","0.246839","cluster.088","0.604191","cluster.133","0.951151","1","","","","","","liXOUpQSBIj2bxvI8gZAgQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc363842.wav","1","18.101927","1.28424","1464.258","4212.248","9991.406","","","","","","","cluster.089","0.246839","cluster.088","0.604191","cluster.133","0.951152","1","","","","","","liXOUpQSBIj2bxvI8gZAgQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc363842.wav","0","1.300227","1.41746","1464.258","4314.574","9991.406","","","","","","","cluster.089","0.252522","cluster.088","0.644151","cluster.081","0.859508","1","","","","","","liXOUpQSBIj2bxvI8gZAgQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc363842.wav","1","1.300227","1.41746","1464.258","4314.574","9991.406","","","","","","","cluster.089","0.252522","cluster.088","0.644151","cluster.081","0.859508","1","","","","","","liXOUpQSBIj2bxvI8gZAgQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc549532.wav","0","42.976002","3.845333","1500","4375.767","6937.5","","","","","","","cluster.089","0.316866","cluster.088","0.548437","cluster.081","0.73305","1","","","","","","mETZPfR6uVaDoUyR3MVfLg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc559280.wav","1","36.358391","1.220295","2756.25","4690.649","6632.227","","","","","","","cluster.089","0.328356","cluster.088","0.697534","cluster.133","0.876056","1","","","","","","QEA21s20teDWlmEqkXajAA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc549532.wav","0","78.17067","1.626667","1687.5","4238.992","7031.25","","","","","","","cluster.089","0.380001","cluster.088","0.571313","cluster.082","0.611807","1","","","","","","mETZPfR6uVaDoUyR3MVfLg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc478196.wav","0","43.52","0.410667","2718.75","4197.115","6093.75","","","","","","","cluster.089","0.415459","cluster.088","0.655992","cluster.106","0.91522","1","","","","","","501ybyIwmE/yjjZD8g/GRw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc559280.wav","0","33.358276","4.220408","2583.984","4903.79","8010.352","","","","","","","cluster.089","0.43186","cluster.088","0.691352","cluster.133","0.844345","1","","","","","","QEA21s20teDWlmEqkXajAA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc544113.wav","0","41.431404","1.252268","2325.586","3872.485","7062.891","","","","","","","cluster.089","0.464719","cluster.088","0.691178","cluster.081","0.889418","1","","","","","","VsDfPMa9ao26wi+ve0RthA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc544113.wav","0","24.805555","2.61644","1981.055","3822.919","7407.422","","","","","","","cluster.089","0.465026","cluster.088","0.726855","cluster.133","0.944413","1","","","","","","VsDfPMa9ao26wi+ve0RthA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc403031.wav","1","52.712471","0.655442","3014.648","4224.253","6115.43","","","","","","","cluster.089","0.483321","cluster.088","0.584643","cluster.082","0.900191","1","","","","","","HkYHij4ECZCYqqpaTmGcXA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc544113.wav","0","16.886961","1.385488","1981.055","3541.015","7407.422","","","","","","","cluster.089","0.491047","cluster.088","0.672638","cluster.082","0.90151","1","","","","","","VsDfPMa9ao26wi+ve0RthA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc549532.wav","1","50.490665","1.173333","3000","5131.25","7125","","","","","","","cluster.089","0.498797","cluster.082","0.557073","cluster.088","0.699391","1","","","","","","mETZPfR6uVaDoUyR3MVfLg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc544113.wav","0","11.179818","0.991156","2067.188","3555.206","6804.492","","","","","","","cluster.089","0.50161","cluster.088","0.641515","cluster.082","0.978503","1","","","","","","VsDfPMa9ao26wi+ve0RthA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc544113.wav","0","36.57687","1.257596","2153.32","3699.055","6804.492","","","","","","","cluster.089","0.504973","cluster.088","0.680659","cluster.082","0.866291","1","","","","","","VsDfPMa9ao26wi+ve0RthA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc549532.wav","0","98.010666","1.178667","1593.75","4037.584","6750","","","","","","","cluster.089","0.53403","cluster.088","0.704929","cluster.081","0.846764","1","","","","","","mETZPfR6uVaDoUyR3MVfLg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc410033.wav","1","3.293197","2.70703","2411.719","4410.851","9991.406","","","","","","","cluster.089","0.54545","cluster.088","0.792211","cluster.133","0.868123","1","","","","","","kyjWt5ld8YoM9YHjugmjtw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc549532.wav","1","57.493332","1.274667","3000","4944.602","7125","","","","","","","cluster.089","0.562861","cluster.081","0.570551","cluster.088","0.68998","1","","","","","","mETZPfR6uVaDoUyR3MVfLg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc535994.wav","0","66.157028","3.612925","2411.719","4544.367","8182.617","","","","","","","cluster.089","0.638469","cluster.088","0.734516","cluster.082","0.829093","1","","","","","","S408e3ZhtU91CaBp1hL+Ag=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc535994.wav","1","50.14399","2.035601","2239.453","3850.488","6373.828","","","","","","","cluster.089","0.641263","cluster.088","0.809751","cluster.133","0.850883","1","","","","","","S408e3ZhtU91CaBp1hL+Ag=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc544113.wav","0","30.294218","1.289569","1981.055","3495.844","6632.227","","","","","","","cluster.089","0.645355","cluster.088","0.800116","cluster.081","0.824858","1","","","","","","VsDfPMa9ao26wi+ve0RthA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc403031.wav","1","57.417801","2.701701","2583.984","5149.922","9991.406","","","","","","","cluster.089","0.660607","cluster.088","0.680864","cluster.082","0.839472","1","","","","","","HkYHij4ECZCYqqpaTmGcXA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc410033.wav","1","9.916893","1.305556","2670.117","4625.332","7665.82","","","","","","","cluster.089","0.667521","cluster.133","0.741388","cluster.088","0.843872","1","","","","","","kyjWt5ld8YoM9YHjugmjtw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc410033.wav","1","22.237074","0.564853","2756.25","4855.17","7579.688","","","","","","","cluster.089","0.679838","cluster.133","0.783039","cluster.088","0.909669","1","","","","","","kyjWt5ld8YoM9YHjugmjtw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc544113.wav","0","21.975964","1.428118","1981.055","4033.581","8182.617","","","","","","","cluster.089","0.681868","cluster.088","0.788503","cluster.081","0.879597","1","","","","","","VsDfPMa9ao26wi+ve0RthA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc544113.wav","0","55.888435","1.721202","2067.188","3943.902","7493.555","","","","","","","cluster.089","0.696406","cluster.088","0.881185","cluster.081","0.923364","1","","","","","","VsDfPMa9ao26wi+ve0RthA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc535994.wav","0","120.894447","2.371315","2842.383","4262.638","6459.961","","","","","","","cluster.089","0.701533","cluster.088","0.943268","cluster.082","0.945264","1","","","","","","S408e3ZhtU91CaBp1hL+Ag=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc535994.wav","1","120.921089","3.996599","2583.984","4044.929","6287.695","","","","","","","cluster.089","0.71964","cluster.088","0.828317","cluster.082","0.84297","1","","","","","","S408e3ZhtU91CaBp1hL+Ag=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc535994.wav","1","125.370636","1.145692","2842.383","4290.305","6201.563","","","","","","","cluster.089","0.732271","cluster.133","0.903623","cluster.088","0.959046","1","","","","","","S408e3ZhtU91CaBp1hL+Ag=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc403802.wav","0","11.211791","1.401474","2842.383","4144.39","6029.297","","","","","","","cluster.089","0.749891","cluster.088","0.818679","cluster.020","0.918788","1","","","","","","hd08uq+sNczsh6B0FZzvbQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc341746.wav","1","0.101333","0.314667","2531.25","3477.273","4218.75","","","","","","","cluster.089","0.760341","cluster.088","0.931224","cluster.034","0.985898","1","","","","","","W7bBnDfOcPUg7P5j9ulqKg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc535994.wav","1","15.128458","1.854422","2583.984","4229.839","6287.695","","","","","","","cluster.089","0.782618","cluster.133","0.919144","cluster.088","0.941078","1","","","","","","S408e3ZhtU91CaBp1hL+Ag=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc544113.wav","0","5.717801","1.257596","2067.188","3496.769","7321.289","","","","","","","cluster.089","0.790648","cluster.088","0.816839","cluster.134","0.894925","1","","","","","","VsDfPMa9ao26wi+ve0RthA=="
